Date,SENSEX.BO,TCS.BO,TATAMOTORS.BO,SUNPHARMA.BO,ITC.BO,INFOSYS.BO,ICICIBANK.BO,AXISBANK.BO,ASIANPAINTS.BO
12/31/2014,27499.41992,2554.699951,496.100006,826.150024,368.400024,1971.199951,353,0,751.75
1/1/2015,0,2548.199951,498.25,824.400024,367.049988,1975.800049,352.700012,0,750.349976
1/2/2015,27887.90039,2570.850098,511.700012,825.900024,368.25,2013.439941,362.600006,0,775.25
1/5/2015,27842.32031,2537.899902,524.099976,827.150024,369.7995,1996.599976,363.100006,0,774.900024
1/6/2015,26987.46094,2446.550049,495.795013,807.799988,360.599976,1956.849976,347.850006,499.299988,757.25
1/7/2015,26908.82031,2416.800049,494,810,353.549988,1964.800049,338.700012,0,772.299988
1/8/2015,27274.71094,2443.850098,512.200012,817.400024,362.449493,1974.550049,347.25,0,819.5
1/9/2015,27458.38086,2512.199951,521.849976,829.599976,356.700012,2073.600098,342.100006,0,812.900024
1/12/2015,27585.26953,2512.050049,522.400024,836,357.949493,2114.76001,346.450012,0,807.349976
1/13/2015,27425.73047,2498.300049,519.549988,832.950012,360.250519,2087.23999,341,0,833.099976
1/14/2015,27346.82031,2518.149902,520.349976,820.75,348.400513,2128.800049,337.149994,0,842.650024
1/15/2015,28075.55078,2545,532.450012,826.950012,358.000519,2133.939941,352.649994,0,839.25
1/16/2015,28121.89063,2531.899902,525.599976,850.75,359.2995,2114.139893,353.899994,0,843.5
1/19/2015,28262.00977,2509.75,538.75,862.049988,358.399506,2102.399902,360.75,0,831.650024
1/20/2015,28784.66992,2499.550049,559.099976,870,371.2005,2122.360107,366.899994,0,837.950012
1/21/2015,28888.85938,2511.350098,551.400024,886.049988,352.600494,2165.100098,368.399994,0,851.450012
1/22/2015,29006.01953,2512.75,566.299988,918.349976,350.350494,2195.699951,369.25,0,867.700012
1/23/2015,29278.83984,2501.699951,587.900024,923.75,349.249481,2214.060059,370.450012,0,861.900024
1/27/2015,29571.03906,2502.800049,605.099976,913.849976,359.749481,2136,383.700012,0,890.150024
1/28/2015,29559.17969,2534.699951,589.150024,909.299988,362.400024,2145.100098,383.850006,0,910.299988
1/29/2015,29681.76953,2541.350098,597.5,919.200012,369.7005,2142.899902,379.950012,0,881.049988
1/30/2015,29182.94922,2481,584.950012,915.950012,368.599487,2142.76001,361.149994,0,857.450012
2/2/2015,29122.26953,2512.800049,592.299988,928.799988,360.599976,2134.360107,351.75,0,808.150024
2/3/2015,29000.14063,2554.800049,602.049988,940.700012,366.150024,2120.360107,346.549988,0,814.849976
2/4/2015,28883.10938,2514,591.849976,959.049988,366.550507,2142.060059,344.25,0,804.299988
2/5/2015,28850.9707,2551.899902,589.549988,957.099976,368.650513,2193.600098,335.75,0,810.599976
2/6/2015,28717.91016,2576,559.75,928.599976,373.5,2229.360107,329.950012,0,797
2/9/2015,28227.39063,2515.149902,542.599976,941.349976,367.849487,2250.199951,320.350006,0,804.150024
2/10/2015,28355.61914,2442.949951,564.349976,919.400024,369.900024,2280.300049,331.049988,0,821.700012
2/11/2015,28533.9707,2460.149902,559.25,926.25,371.350494,2287.199951,334.700012,0,841.200012
2/12/2015,28805.09961,2462.800049,562.599976,923.049988,370.600494,2315.439941,339.350006,0,825.75
2/13/2015,29094.92969,2538.649902,565.650024,939.349976,378.0495,2296.399902,343.850006,0,828.049988
2/16/2015,29135.88086,2585.25,567.874023,914.5,389.550018,2278.5,338.149994,0,833.25
2/18/2015,29320.25977,2633.899902,583.099976,917.200012,392.500488,2295.76001,342.299988,0,822.799988
2/19/2015,29462.26953,2679.699951,576.700012,917.5,389.099976,2326.600098,338.600006,0,833.5
2/20/2015,29231.41016,2674.850098,578.799988,914.75,395.899536,2284.300049,331.149994,0,824.849976
2/23/2015,28975.10938,2695.050049,573.950012,908.700012,390.150024,2270.699951,328.950012,0,809.5
2/24/2015,29004.66016,2707.149902,565.049988,909.549988,395.849976,2278.139893,325.850006,0,799.75
2/25/2015,29007.99023,2671.300049,567.349976,891.349976,399.550507,2318.060059,322.200012,0,812.5
2/26/2015,28746.65039,2656.350098,560.200012,865.950012,395.650513,2259.5,321.350006,0,792.700012
2/27/2015,29220.11914,2663.75,575.5,879.200012,393.7995,2266.360107,335,0,807
2/28/2015,0,0,0,0,0,0,0,0,0
3/2/2015,29459.14063,2670.149902,584.150024,923.849976,343.300507,2291.439941,348.850006,0,824.900024
3/3/2015,29593.73047,2774.699951,574.599976,942.400024,341.350494,2297.360107,348.399994,0,838.25
3/4/2015,29380.73047,2743.399902,573.849976,1004.799988,344.400024,2272.600098,348.5,0,837.099976
3/5/2015,29448.94922,2696.350098,570.650024,1037.349976,345.949493,2251.699951,347.75,0,833.650024
3/9/2015,28844.7793,2643.149902,564.25,1041.650024,338.2995,2190.560059,332.700012,0,814.150024
3/10/2015,28709.86914,2642.800049,560.150024,1025.199951,338.650513,2200.100098,333.799988,0,809.099976
3/11/2015,28659.16992,2609.350098,551.099976,1010.700012,338.2995,2183.600098,332.850006,0,810.75
3/12/2015,28930.41016,2619,564.049988,1035.599976,346.249481,2217.800049,338.100006,0,809.75
3/13/2015,28503.30078,2581.050049,557.049988,1012.150024,339.100494,2216.439941,330.25,0,808.400024
3/16/2015,28437.71094,2565.350098,557.799988,1028.199951,335.500519,2267,331.399994,0,830.099976
3/17/2015,28736.38086,2580.899902,571.549988,1039.699951,339.949493,2241.939941,334.299988,0,829.849976
3/18/2015,28622.11914,2560.699951,560.099976,1044.699951,336.599976,2230.199951,334.649994,0,814.349976
3/19/2015,28469.66992,2594.399902,553.299988,1045.849976,333.0495,2229.899902,330.200012,0,834.950012
3/20/2015,28261.08008,2609.649902,547.599976,1027.099976,327.599976,2258.939941,319.100006,0,810.299988
3/23/2015,28192.01953,2610.550049,550.900024,1024,327,2232.399902,314.149994,0,811.349976
3/24/2015,28161.7207,2593.550049,0,1039.849976,326.400024,2212.100098,312.049988,0,0
3/25/2015,28111.83008,2573.100098,0,1053.300049,326.400024,2217.699951,316.75,0,0
3/26/2015,27457.58008,2513.350098,0,1028.150024,322.650024,2144.439941,307.549988,0,0
3/27/2015,27458.64063,2516.199951,0,1010.650024,317.099976,2201.939941,314.399994,0,0
3/30/2015,27975.85938,2557.25,0,1010.700012,327.900024,2229.800049,318.350006,0,0
3/31/2015,27957.49023,2547.050049,0,1022.25,325.4505,2216.600098,315.299988,0,0
4/1/2015,28260.14063,2543.399902,0,1078.550049,332.2995,2172.23999,322.899994,0,0
4/6/2015,28504.46094,2546,0,1168.5,340.950012,2177.199951,321.299988,568.5,0
4/7/2015,28516.58984,2586.100098,0,1151.949951,340.950012,2161.23999,317.450012,0,0
4/8/2015,28707.75,2644.350098,0,1150.199951,346.249481,2200.800049,315.399994,0,0
4/9/2015,28885.21094,2661.149902,0,1113.300049,346.200012,2211.399902,320.600006,0,0
4/10/2015,28879.38086,2651.949951,0,1118.449951,346.049988,2233.300049,318.25,0,0
4/13/2015,29044.43945,2650.25,0,1148.550049,349.950012,2239,316.899994,0,0
4/15/2015,28799.68945,2624.699951,0,1118.599976,354.250519,2213.199951,315.299988,0,0
4/16/2015,28666.03906,2585.199951,0,1089.550049,349.950012,2191.100098,312.25,0,0
4/17/2015,28442.09961,2476.199951,535.200012,1037.300049,351.75,2181.939941,310.100006,0,0
4/20/2015,27886.21094,2430.649902,0,1044.099976,342,2133.23999,311.049988,0,0
4/21/2015,27676.03906,2426.850098,527.099976,951.599976,341.849976,2144.399902,310.850006,0,795.150024
4/22/2015,27890.13086,2447.899902,523.299988,967.150024,343.699493,2138.439941,312.950012,0,0
4/23/2015,27735.01953,2456.850098,511.600006,942.450012,342.250519,2122.560059,311.799988,0,0
4/24/2015,27437.93945,2496.899902,0,947.799988,347.149506,1996.25,308.100006,0,0
4/27/2015,27176.99023,2500.300049,0,926.75,344.099976,1986,302.399994,0,0
4/28/2015,27396.38086,2494.550049,0,924.349976,337.5,1961.349976,326.649994,0,0
4/29/2015,27225.92969,2485.649902,0,939.25,328.200012,1961.599976,330.149994,0,0
4/30/2015,27011.31055,2466.649902,0,939.400024,322.249481,1942.400024,331.25,0,0
5/4/2015,27490.58984,2479.100098,0,946.349976,329.350494,1994.300049,329.149994,0,0
5/5/2015,27440.14063,2519.25,0,958.299988,325.900513,1966.75,328.350006,565.599976,0
5/6/2015,26717.36914,2462.850098,0,936.400024,317.800507,1922.5,312.100006,0,0
5/7/2015,26599.10938,2543.300049,0,927.349976,322.699493,1942.800049,304.5,0,0
5/8/2015,27105.39063,2530.699951,0,940.200012,328.049988,1958,316.950012,0,0
5/11/2015,27507.30078,2555.800049,0,962.900024,326.2995,1992,323.399994,0,0
5/12/2015,26877.48047,2521.199951,0,949.599976,323.549988,1949.599976,308.549988,0,0
5/13/2015,27251.09961,2519.949951,0,955.400024,327.400513,1955.949951,317.450012,0,0
5/14/2015,27206.06055,2499.949951,0,944.700012,324.949493,1934.550049,315.100006,0,0
5/15/2015,27324,2509.649902,0,946.450012,326.099976,1959.75,312.700012,0,0
5/18/2015,27687.30078,2519.350098,0,957.450012,332.099976,1991.75,316.100006,567.5,0
5/19/2015,27645.5293,0,0,956.299988,332.099976,2018.160034,315.200012,0,0
5/20/2015,27837.21094,0,0,0,332.449493,2044.699951,318.75,0,0
5/21/2015,27809.34961,2557.649902,0,980.799988,327.349487,2043.339966,313.399994,0,0
5/22/2015,27957.5,0,514.549988,0,328.4505,2041.800049,313.399994,0,775.599976
5/25/2015,27643.88086,2601.399902,0,0,317.650513,2018,312.149994,0,0
5/26/2015,27531.41016,2606.350098,497.100006,994.25,314.2995,2009.300049,309.950012,0,763.75
5/27/2015,27564.66016,2616.550049,471.649994,974.650024,317.749481,1969.050049,313.350006,577.849976,759.349976
5/28/2015,27506.71094,2609.949951,483.549988,955.75,320.899506,2014.300049,314.549988,575.200012,767.299988
5/29/2015,27828.43945,2610.600098,481.600006,965.75,326.749481,2022.400024,317.299988,0,787
6/1/2015,27848.99023,0,472.149994,0,331.999481,2045.699951,316.350006,0,0
6/2/2015,27188.38086,2600.449951,467.200012,860.299988,318.900024,2008.800049,304.649994,0,759.299988
6/3/2015,26837.19922,2610.75,457.25,842.450012,304.249481,2023.099976,296,0,761.549988
6/4/2015,26813.41992,2606.199951,452.149994,832.150024,301.650024,2028.060059,290.850006,0,759.549988
6/5/2015,26768.49023,2572.350098,442.600006,848.549988,304.799988,2012.099976,284.5,548.349976,759.5
6/8/2015,26523.08984,2578.649902,435.700012,829.799988,303.499481,2000.23999,283.25,553.400024,747.200012
6/9/2015,26481.25,2558.100098,440.299988,812.75,300.450012,1992.550049,287.100006,558.349976,736.200012
6/10/2015,26840.5,2602.050049,446.450012,823.450012,301.049988,2026.199951,292.399994,564.349976,739.650024
6/11/2015,26370.98047,2571,430.350006,820.549988,296.800507,2001.839966,288.549988,546.849976,710.599976
6/12/2015,26425.30078,2512.050049,421.600006,813.75,296.899506,1976.650024,295.850006,551.349976,706.599976
6/15/2015,26586.55078,2511.800049,426.200012,837.75,298.000519,991.099976,299.100006,0,699.549988
6/16/2015,26686.50977,0,0,0,298.699493,999.450012,301.899994,0,0
6/17/2015,26832.66016,0,0,0,300.850494,995.799988,301.100006,0,0
6/18/2015,27115.83008,0,445.450012,854.549988,301.249481,1000.900024,303.25,0,0
6/19/2015,27316.16992,0,432.899994,0,305.149506,996.75,304.600006,0,739.849976
6/22/2015,27730.21094,0,440.149994,0,310.300507,1024.400024,315.149994,0,746.599976
6/23/2015,27804.36914,2577.699951,436.149994,857.599976,314.549988,1001.150024,313.850006,571.650024,756.049988
6/24/2015,27729.66992,2568.399902,432.25,870.799988,313.5495,995.099976,317.399994,570.700012,753.900024
6/25/2015,27895.9707,2551.75,434.399994,866.450012,312.599976,991.150024,315.5,570.099976,749.950012
6/26/2015,27811.83984,2594.050049,437.899994,867.25,308.500519,1006.099976,311.25,565.599976,750.75
6/29/2015,27645.15039,2593.550049,428.850006,849.650024,310.150513,990.25,311.350006,561.75,736.5
6/30/2015,27780.83008,2552.199951,434.549988,874.200012,315.0495,985.349976,308,558.650024,754.450012
7/1/2015,28020.86914,2591.800049,444.799988,873,313.750519,997.700012,312.149994,578.75,760
7/2/2015,27945.80078,2580.850098,436.600006,870.5,314.899506,988.150024,312.950012,582.349976,763.150024
7/3/2015,28092.78906,2604.800049,433.350006,871,315.499481,989.950012,314.350006,585.900024,772.150024
7/6/2015,28208.75977,2632.800049,432,878.950012,318.250519,983.5,315.25,583.900024,783.400024
7/7/2015,28171.68945,2619.050049,431.799988,884.450012,317.050507,982.049988,312.600006,585.799988,824.75
7/8/2015,27687.7207,2594.050049,405.149994,870.75,313.000519,957.200012,307.700012,577.049988,800.900024
7/9/2015,27573.66016,2521.399902,398.149994,872.299988,310.999481,937.700012,309.149994,571.799988,799
7/10/2015,27661.40039,2471.899902,401.950012,901.400024,309.949493,937,313.100006,578.200012,794.950012
7/13/2015,27961.18945,2508.600098,402.25,915.599976,314.549988,950.049988,316.049988,581.950012,816.849976
7/14/2015,27932.90039,2499.5,385.75,918.799988,311.849976,970.099976,313.75,583.599976,822.450012
7/15/2015,28198.28906,2546.25,394.299988,930,313.999481,982.650024,314.649994,584.549988,837.25
7/16/2015,28446.11914,2538.149902,395.100006,939.25,317.899506,987.799988,317.25,608.75,846.25
7/17/2015,28463.31055,2559.350098,398.75,946.349976,321.7995,1002,317.399994,602.299988,825.450012
7/20/2015,28420.11914,2579.550049,391.200012,946.799988,321.0495,1001.900024,315.850006,600.25,851.900024
7/21/2015,28182.14063,2562.850098,389.75,805.299988,313.699493,1112.650024,311.399994,585,816.650024
7/22/2015,28504.92969,2528.100098,389.25,832.25,314.899506,1102.599976,317,589.75,843.150024
7/23/2015,28370.83984,2487.949951,401.350006,827.549988,315.150024,1098.849976,312.899994,583.849976,846.049988
7/24/2015,28112.31055,2503.75,391.149994,835.75,314.2995,1089.349976,300.5,580.950012,847.25
7/27/2015,27561.38086,2496.899902,377.600006,823.900024,311.500519,1065,291.200012,555.75,851.25
7/28/2015,27459.23047,2501.5,370.450012,821.349976,310.600494,1063.5,285.049988,561,835.049988
7/29/2015,27563.42969,2508.100098,376.25,829.950012,303.949493,1085.199951,289.200012,567.200012,846.549988
7/30/2015,27705.34961,2480.949951,377.799988,814.299988,315.7995,1069.099976,290.950012,565.950012,857.25
7/31/2015,28114.56055,2510,384.350006,822.75,326.2005,1078.050049,302.5,573.75,881.450012
8/3/2015,28187.06055,2507.949951,388.149994,830.549988,331.300507,1079.050049,312.799988,576.5,877.049988
8/4/2015,28071.92969,2509.300049,380.950012,830.049988,328.999481,1059.800049,314.100006,580.099976,904.75
8/5/2015,28223.08008,2541.649902,376.75,841.150024,331.699493,1086.550049,311.100006,580.400024,921.400024
8/6/2015,28298.13086,2574.300049,382.899994,846.5,326.050507,1089.449951,311.299988,583.799988,914.450012
8/7/2015,28236.39063,2551.699951,392.549988,851.5,324.649506,1095.599976,310.149994,579.900024,899.650024
8/10/2015,28101.7207,2570.800049,385.850006,841.549988,320.650513,1081.949951,309.75,576.75,900.950012
8/11/2015,27866.08984,2603.050049,369.799988,0,320.149506,1104.349976,302,570.950012,885.299988
8/12/2015,27512.25977,2671.399902,355.299988,866.25,316.900513,1141.75,291.75,558,871
8/13/2015,27549.5293,2637.399902,349.399994,879,316.4505,1156.849976,291.850006,566.599976,874.099976
8/14/2015,28067.31055,2693.649902,355.350006,898.900024,318.349487,1149,302.299988,570.950012,895.450012
8/17/2015,27878.26953,2684.75,355.950012,0,316.799988,1141.849976,302.950012,561.549988,900.049988
8/18/2015,27831.53906,2734.600098,349.700012,0,314.800507,1163.800049,300.950012,560.950012,901.25
8/19/2015,27931.64063,2731.399902,351.100006,927.25,316.650024,1175.050049,303.850006,554.599976,899.25
8/20/2015,27607.82031,2691.199951,342.100006,935.650024,328.999481,1138.199951,298.299988,534.200012,883.450012
8/21/2015,27366.07031,2675.100098,332.75,0,329.899506,1150.599976,296.100006,525.299988,886.549988
8/24/2015,25741.56055,2579.199951,309.700012,891.150024,320.25,1092.650024,269.850006,482.25,838.799988
8/25/2015,26032.38086,2567.350098,329.200012,892,320.849976,1086.5,283.5,502.399994,851.849976
8/26/2015,25714.66016,2576.75,336.799988,873,317.650513,1065.349976,278.450012,496,854.150024
8/27/2015,26231.18945,2577.600098,334.700012,903,325.900513,1084.099976,283.600006,509.100006,854.849976
8/28/2015,26392.38086,2570.649902,340.399994,884.950012,327.550507,1110.699951,283.549988,508.049988,856.299988
8/31/2015,26283.08984,2565.25,340.149994,897.700012,325.300507,1095.199951,278.100006,506.700012,848.599976
9/1/2015,25696.43945,2538.800049,329.600006,900.75,315.550507,1089.650024,271.649994,480.149994,816
9/2/2015,25453.56055,2593.199951,325.350006,890.349976,319.999481,1100.300049,265.25,466.850006,806.25
9/3/2015,25764.7793,0,333.350006,0,320.050507,1100.650024,266.850006,0,826.150024
9/4/2015,25201.90039,2549.449951,322.850006,858.549988,316.4505,1073.800049,257.850006,468.850006,812.5
9/7/2015,24893.81055,2539.5,323.600006,836.450012,313.249481,1059.599976,249.25,450.549988,789.5
9/8/2015,25317.86914,2542.100098,331.700012,845.349976,313.000519,1059.300049,261.100006,473.649994,792.700012
9/9/2015,25719.58008,2550.649902,344.899994,840,314.2005,1088.5,264.399994,485.950012,820.549988
9/10/2015,25622.16992,2542.350098,354.25,840.25,313.5,1080.349976,267.450012,483,807.75
9/11/2015,25610.21094,2545.5,345.549988,845.599976,313.049988,1090.699951,267.25,481.299988,814.5
9/14/2015,25856.69922,2550.75,346.75,857.150024,313.349976,1097.75,272.049988,496,838.950012
9/15/2015,25705.92969,2543.149902,333.950012,866.700012,316.750519,1098.400024,269,482.75,829.450012
9/16/2015,25963.9707,2551.149902,337.899994,887.349976,321.299988,1101.5,272.899994,494.100006,824.700012
9/18/2015,26218.91016,2554.149902,328.399994,905.099976,318.499481,1104.75,278.049988,517.299988,841.299988
9/21/2015,26192.98047,2550.699951,331.600006,899.75,314.2995,1104.650024,279.399994,527.900024,829.599976
9/22/2015,25651.83984,2526.350098,315.649994,900.950012,312.0495,1105.5,270.649994,509.049988,804
9/23/2015,25822.99023,2534.050049,310.200012,897,316.049988,1116.650024,273.899994,0,0
9/24/2015,25863.5,0,0,0,322.650024,1141.400024,268.549988,0,0
9/28/2015,25616.83984,2590.350098,285.25,860.799988,319.000519,1108.199951,268.549988,506.850006,797
9/29/2015,25778.66016,2590.199951,288.649994,850.400024,320.350494,1121.099976,268.850006,504,805.25
9/30/2015,26154.83008,2587.699951,298.450012,868.450012,328.900513,1160.449951,270.25,495.549988,841.099976
10/1/2015,26220.94922,0,297,0,328.799988,1173.25,267.350006,0,838.849976
10/5/2015,26785.55078,0,315.200012,0,329.050507,1180.5,280.450012,0,855
10/6/2015,26932.88086,2695.699951,333.5,909.700012,342.900024,1154.849976,282.75,506.649994,853.049988
10/7/2015,27035.84961,2655.100098,341.200012,926.099976,346.300507,1133.150024,282.899994,496.899994,865.700012
10/8/2015,26845.81055,2634.75,342.850006,915.549988,339.150024,1132.449951,278.450012,491.350006,875.049988
10/9/2015,27079.50977,2629.850098,355.899994,906.349976,343.249481,1167.849976,286.100006,490.350006,853.650024
10/12/2015,26904.10938,2592.399902,362.399994,892,340.699493,1122.5,287.700012,487.100006,859.049988
10/13/2015,26846.5293,2597.399902,360.950012,882.450012,344.050507,1098.650024,287.399994,490.850006,865.650024
10/14/2015,26779.66016,2483.399902,352.299988,883.900024,344.350494,1097.449951,282.850006,495.200012,862.599976
10/15/2015,27010.14063,2468.649902,380.700012,888.950012,349.650024,1097,286.149994,498.649994,869.349976
10/16/2015,27214.59961,2475.949951,386.200012,889.200012,348.850494,1093.75,290,504.850006,882.200012
10/19/2015,27364.91992,2486.850098,378.5,905.450012,350.899506,1112.199951,287.200012,506.700012,879.049988
10/20/2015,27306.83008,2526.699951,383,901.700012,347.899506,1125.349976,286.149994,508.700012,874.650024
10/21/2015,27287.66016,2525.5,381.200012,888.849976,348.499481,1137.599976,282.25,511.350006,855.950012
10/23/2015,27470.81055,2536.199951,382.950012,884.900024,358.300507,1148.550049,286.149994,525.700012,856.75
10/26/2015,27361.96094,2535.199951,384.600006,888.75,356.400024,1151.400024,285.200012,521.150024,816.950012
10/27/2015,27253.43945,2529.800049,383.149994,905.450012,355.799988,1148.449951,283.700012,521.299988,827.849976
10/28/2015,27039.75977,2524.649902,386,901,354.75,1151.349976,271.5,482.950012,827.349976
10/29/2015,26838.14063,0,0,0,349.750519,1142.699951,271.450012,0,0
10/30/2015,26656.83008,0,0,889,334.699493,1136.050049,277,0,828.700012
11/2/2015,26559.15039,2511.199951,387.200012,865.5,337.249481,1131.550049,279.299988,478.299988,830.599976
11/3/2015,26590.58984,2542.600098,382.049988,868.299988,334.650024,1143,279.149994,475.350006,815.5
11/4/2015,26552.91992,2529.449951,405.049988,852.349976,335.549988,1137.050049,273.399994,473.25,803.75
11/5/2015,26304.19922,2490.75,403.799988,815.849976,337.5495,1122.449951,270.149994,464.600006,806.549988
11/6/2015,26265.24023,2505.75,396.25,803.700012,336.900024,1138.050049,267.450012,464.850006,802.200012
11/9/2015,26121.40039,2475.050049,411.649994,756.900024,342.250519,1133.949951,262.899994,464.950012,815.400024
11/10/2015,25743.25977,2461.699951,408.350006,732.400024,336.550507,1106.400024,262.399994,468.5,798.25
11/13/2015,25610.5293,2397.300049,411.75,741.75,329.449493,1100.449951,261.700012,484.049988,798.25
11/16/2015,25760.09961,2374.899902,0,740.299988,338.2995,1080.199951,267.200012,481.600006,0
11/17/2015,25864.4707,2390.5,0,753.349976,348.150024,1061.099976,267.350006,475.25,0
11/18/2015,25482.51953,2351.899902,405.450012,753.950012,347.549988,1019.849976,260.25,463.600006,0
11/19/2015,25841.91992,2363.199951,407.149994,742.950012,352.049988,1047.300049,266.149994,463,822.900024
11/20/2015,25868.49023,0,402.850006,0,344.400024,1052.900024,264.799988,459.399994,826.849976
11/23/2015,25819.33984,0,401.850006,0,337.399506,1053.5,265.100006,0,850.75
11/24/2015,25775.74023,2370.100098,401.049988,707.900024,336,1041,263.450012,463.850006,856.5
11/26/2015,25958.63086,2345.149902,423.149994,735.950012,342.599976,1053.199951,264.399994,465.200012,861.700012
11/27/2015,26128.19922,2352.649902,417.549988,739.950012,343.950012,1066.300049,269.600006,470.899994,857.700012
11/30/2015,26145.66992,2365.25,423.350006,730.650024,343.200012,1088.449951,274.100006,468.850006,840.450012
12/1/2015,26169.41016,2362.149902,417.399994,730.400024,346.150513,1076.650024,273.600006,461.649994,843.849976
12/2/2015,26117.84961,2365.25,412.700012,733.25,349.950012,1060.199951,270.299988,459.200012,848.950012
12/3/2015,25886.61914,2350.850098,405.399994,726.900024,343.099487,1056,266,462.399994,842.650024
12/4/2015,25638.10938,2330.149902,399.899994,756.099976,335.599487,1047.800049,261.450012,460.399994,836.099976
12/7/2015,25530.10938,2324.100098,398.950012,777.349976,313.5495,1045.849976,263.200012,461.850006,870.900024
12/8/2015,25310.33008,2329.5,401.899994,771,315.199493,1044.949951,261.450012,458.549988,860.450012
12/9/2015,25036.05078,2365.699951,393.950012,758.799988,317.449493,1029.349976,259.5,450.899994,840.25
12/10/2015,25252.32031,2380.75,389.299988,756.549988,321.299988,1046.400024,258.649994,449.799988,858.950012
12/11/2015,25044.42969,2387.25,377.950012,758.049988,320.899506,1052.349976,249.350006,439.799988,856.400024
12/14/2015,25150.34961,2377.449951,371.700012,768.599976,319.650024,1069.5,248.949997,430.899994,874.200012
12/15/2015,25320.43945,2375.199951,379.299988,773.700012,322.600494,1076.900024,246.350006,435.350006,876.299988
12/16/2015,25494.36914,2407.100098,380.600006,784,319.5,1095.400024,252,437.299988,867.099976
12/17/2015,25803.7793,2440.350098,382.850006,802.599976,320.449493,1106.949951,253.050003,435.350006,875.450012
12/18/2015,25519.2207,2416.449951,378.200012,790.450012,317.25,1085.949951,250.100006,432.399994,880.900024
12/21/2015,25735.90039,2440.949951,380.299988,754.450012,325.750519,1102,258.200012,441.450012,875.049988
12/22/2015,25590.65039,2405.949951,0,764.150024,320.449493,1083.599976,259.5,446.649994,0
12/23/2015,25850.30078,2420.399902,378.600006,791.049988,321.499481,1098,261.799988,451.899994,878.099976
12/24/2015,25838.71094,2433.350098,382.399994,791.549988,323.2005,1095.849976,257.799988,450.700012,881.900024
12/28/2015,26034.13086,2458.5,393.25,811.5,326.050507,1101.650024,264.149994,454.149994,880
12/29/2015,26079.48047,2451.949951,390.850006,810.849976,324.949493,1103.75,265.200012,457.700012,879.849976
12/30/2015,25960.0293,0,0,0,326.549988,1086.050049,263.100006,0,0
12/31/2015,26117.53906,2439.199951,391.25,819.950012,327.599976,1104.550049,261.450012,449.5,883.849976
1/1/2016,0,2416.25,401.649994,815.75,327.299988,1103.150024,263,449.799988,880.150024
1/4/2016,25623.34961,2375.5,377.149994,798.650024,324.850494,1080.599976,255.550003,439.25,880.650024
1/5/2016,25580.33984,2350.350098,374.649994,801.25,324.7005,1074.800049,256.75,436.350006,900.849976
1/6/2016,25406.33008,2381.199951,365.700012,792.5,315.100494,1069.449951,250.100006,430.799988,886.549988
1/7/2016,24851.83008,2370.050049,343.200012,784,309.599976,1051.25,247,409.350006,871.549988
1/8/2016,24934.33008,2397.25,353.450012,793,313.349976,1062.650024,244.949997,413.850006,875.200012
1/11/2016,24825.03906,2363,360.649994,782.849976,316.000519,1057.099976,239.5,417.25,873.75
1/12/2016,24682.0293,2324.050049,355.049988,788.25,315.450012,1050.050049,236.850006,406.100006,873.150024
